;PM10;PM2-5;Velocidad;Precipitacion;Direccion;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiacion;HT
19/9/2023 04:00;16;11;2.7;0;84;0.8;0.1;0;2.1;2;0;12.2;0;70
19/9/2023 05:00;22.1;13;2.3;0;104;0.8;0.2;0.7;3.2;3.9;0;12.2;0;67
19/9/2023 06:00;16.5;12;1.4;0;97;0.7;0.5;17.3;24.6;42;0;12.1;0;66
19/9/2023 07:00;0;22;1.5;0;67;0.9;1;45.8;32.3;78.1;0;13.2;0;63
19/9/2023 08:00;34;34;2.6;0;89;1;1;16.8;17.6;34.4;0;15.8;0;53
19/9/2023 09:00;42.7;20;2.5;0;107;22;0.5;6.3;8;14.3;0;17.1;0;48
19/9/2023 10:00;30.7;25;2.8;0;139;30.6;0.2;2.3;0.1;2.5;0;19;0;45
19/9/2023 11:00;25.6;13;3.8;0;106;27.4;0.3;4.8;2.5;7.3;0;18.5;0;48
19/9/2023 12:00;23.3;9;4.1;0;109;25.4;0.3;5.1;2.5;7.6;0;16.9;0;54
19/9/2023 13:00;19.7;8;3.2;0;111;25;0.3;4.6;2.2;6.8;0;17.7;0;52
19/9/2023 14:00;23.9;11;2.5;0;147;32.1;0.2;1.7;0.2;1.9;0;19.5;0;43
19/9/2023 15:00;19.1;9;3.3;0;123;34.1;0.2;3.4;2.5;5.9;0;18.6;0;42
19/9/2023 16:00;14.1;12;3;0;131;36.2;0.2;1.8;0.3;2.1;0;19.1;0;39
19/9/2023 17:00;15.1;14;2.1;0;151;28.7;0.3;3.5;7.6;11.1;0;17.2;0;44
19/9/2023 18:00;17.5;13;1.9;0;145;27.4;0.4;2.6;6.9;9.5;0;15.8;0;50
19/9/2023 19:00;12.6;10;2.4;0;109;22.2;0.4;5.4;11.3;16.7;0;14.4;0;56
19/9/2023 20:00;15.6;15;3.1;0;103;18.9;0.5;7.2;14.2;21.4;0;13.7;0;59
19/9/2023 21:00;12;11;3.2;0;99;18.7;0.5;5.1;13.8;18.8;0;13.2;0;61
19/9/2023 22:00;13;13;3.7;0;96;22.8;0.3;3.5;8.4;11.9;0;13;0;62
19/9/2023 23:00;16.1;8;2.5;0;95;21.8;0.4;2.1;9;11.1;0;12.2;0;63
20/9/2023 00:00;20.6;5;2.2;0;95;20.5;0.3;1;8.7;9.7;0;11.7;0;64
20/9/2023 01:00;15.3;12;1.3;0;106;25;0.2;0.1;5;5.1;0;11;0;64
20/9/2023 02:00;21.8;14;1.2;0;50;17.4;0.3;0;10.8;10.8;0;10;0;68
20/9/2023 03:00;15.9;12;0.9;0;42;15.5;0.2;0.5;10.7;11.2;0;9.4;0;70
20/9/2023 04:00;12.3;8;1.2;0;44;7;0.3;1.3;17.5;18.7;0;9;0;75
20/9/2023 05:00;0;18;1.3;0;37;1.3;0.4;15.3;24.6;39.9;0;8.4;0;78
20/9/2023 06:00;19;12;1.2;0;24;0.9;0.9;99;43.4;143.1;0;8.2;0;78
20/9/2023 07:00;42.3;38;1.5;0;42;0.9;1.9;136.6;33.7;170.3;0;9.6;0;73
20/9/2023 08:00;60.3;51;1.5;0;31;1.9;1.9;103.4;34.9;138.2;0;11.9;0;64
20/9/2023 09:00;71.9;0;1.7;0;27;4.9;1.5;67.9;37.1;105.1;0;14.7;0;54
20/9/2023 10:00;73.6;0;2.6;0;94;22.1;0.7;20.3;16.3;36.6;0;17;0;47
20/9/2023 11:00;56;0;4;0;93;31.4;0.3;6.4;2.7;9.1;0;17.5;0;47
20/9/2023 12:00;42.3;9;3.8;0;95;30.2;0.3;5.5;2.1;7.6;0;18;0;47
20/9/2023 13:00;31;5;4.3;0;91;27.5;0.4;6.5;4.1;10.5;0;16.5;0;53
20/9/2023 14:00;29.5;6;3.8;0;88;27.9;0.3;6.2;3.1;9.3;0;17.2;0;50
20/9/2023 15:00;22;7;2.7;0;96;26.8;0.3;6.2;4.3;10.5;0;18.2;0;48
20/9/2023 16:00;22.1;6;2.8;0;104;24.9;0.3;6.5;5.6;12.1;0;17.7;0;48
20/9/2023 17:00;27.1;8;2.3;0;106;23.6;0.4;8.1;6.4;14.7;0;17.2;0;48
20/9/2023 18:00;27.1;16;3.7;0;96;16.9;0.7;15.7;13.2;28.6;0;16.2;0;52
20/9/2023 19:00;20;19;1.8;0;124;17.7;0.5;6.1;10.4;16.6;0;14.7;0;57
20/9/2023 20:00;20.9;8;1.6;0;105;9.7;0.7;9.8;19.1;28.9;0;13.8;0;61
20/9/2023 21:00;16.5;12;1.2;0;45;1.3;1;30.6;27.3;58.1;0;12.5;0;67
20/9/2023 22:00;19;19;2.3;0;44;2.9;0.8;12.4;21.3;33.7;0;12.4;0;68
20/9/2023 23:00;29.1;15;1.3;0;63;2.1;0.8;12.1;21.9;33.9;0;11.6;0;70
21/9/2023 00:00;23.1;19;1.5;0;41;0.6;0.9;29.5;23.7;53.2;0;12.2;0;68
21/9/2023 01:00;25.8;13;1.4;0;25;3.2;0.5;8.1;19.9;27.9;0;12.9;0;66
21/9/2023 02:00;19.4;16;1.6;0;40;4;0.3;4.8;17.4;22.2;0;12.4;0;67
21/9/2023 03:00;30.6;15;1.6;0;69;2.7;0.3;6.3;16.3;22.6;0;11.3;0;70
21/9/2023 04:00;22.8;14;1.5;0;56;0.6;0.4;14.2;18.5;32.8;0;10;0;75
21/9/2023 05:00;19.9;15;1.1;0;33;4.8;0.5;22.2;16.4;38.6;0;10.4;0;73
21/9/2023 06:00;32.3;16;1.3;0;17;0.6;1.1;0;0;0;0;9.7;0;75
21/9/2023 07:00;46.1;37;1.5;0;56;1.8;0.8;72.2;21.2;93.3;0;12.7;0;68
21/9/2023 08:00;51.6;0;1.9;0;65;11.6;0.6;38.6;16.4;54.9;0;16.5;0;54
21/9/2023 09:00;48.1;16;1.3;0;224;20.7;0.4;13;13.9;26.9;0;19.4;0;43
21/9/2023 10:00;39.9;15;1.2;0;189;25.9;0.4;8.9;12.5;21.3;0;20.4;0;39
21/9/2023 11:00;34.1;16;2.2;0;168;33.7;0.2;2.8;0.8;3.6;0;22.8;0;34
21/9/2023 12:00;29.5;9;2.5;0;146;38;0.2;0;0;0;0;23.2;0;32
21/9/2023 13:00;21.2;11;2.8;0;133;35.6;0.2;0;0;0;0;23;0;30
21/9/2023 14:00;22.4;8;2.3;0;134;36.4;0.2;0;0;0;0;23.1;0;30
21/9/2023 15:00;16.8;4;2.1;0;159;36.7;0.2;1.6;0.2;1.8;0;23;0;30
21/9/2023 16:00;12.7;6;1.6;0;152;38.4;0.2;1.1;0.3;1.4;0;22.5;0;30
21/9/2023 17:00;20.6;4;2.3;0;207;28.7;0.3;9.4;12.5;22;0;23.1;0;29
21/9/2023 18:00;28.9;20;1.9;0;164;25.6;0.3;12.4;15.7;28;0;20.1;0;37
21/9/2023 19:00;45.5;13;0.8;0;296;14.7;0.4;7.5;24.7;32.2;0;16.6;0;52
21/9/2023 20:00;39.3;15;2;0;278;16.5;0.5;6.2;26.6;32.8;0;15.3;0;65
21/9/2023 21:00;48.5;27;0.8;0;349;7.8;0.6;11.5;34.7;46.1;0;14.2;0;69
21/9/2023 22:00;44.9;29;1.2;0;19;0.5;1;31.6;41.1;72.7;0;13.8;0;71
21/9/2023 23:00;57.3;29;0.9;0;30;0.4;1;32.7;37.3;70;0;13.2;0;71
22/9/2023 00:00;50.1;27;1;0;291;0.5;0.9;25.5;34.9;60.3;0;12.7;0;72
22/9/2023 01:00;54.1;29;1.2;0;10;0.1;0.8;27.9;30.8;58.7;0;11.6;0;74
22/9/2023 02:00;50.5;25;1;0;35;0.4;0.6;18.3;27.4;45.7;0;11.4;0;74
22/9/2023 03:00;42.9;19;0.9;0;29;0.1;0.5;12.5;24.4;36.9;0;10.8;0;75
22/9/2023 04:00;46.1;17;1.5;0;37;0.3;0.4;17.6;23.3;40.9;0;10.6;0;75
22/9/2023 05:00;38.1;21;1.4;0;51;1;0.4;10.8;20.5;31.2;0;10;0;76
22/9/2023 06:00;33.9;19;1.5;0;33;0.4;0.6;40.3;22.3;62.6;0;9.6;0;76
22/9/2023 07:00;36.4;26;1.2;0;41;1.2;1.6;105.8;28.4;134.2;0;11.7;0;70
22/9/2023 08:00;51.1;42;1.2;0;65;5.2;1.4;76.7;32.8;109.3;0;16.8;0;54
22/9/2023 09:00;54.4;39;0.9;0;291;17.5;1;31;34.8;65.6;0;20.4;0;44
22/9/2023 10:00;53.6;27;1;0;177;28.2;1.4;29.1;57;86.1;0;22.3;0;39
22/9/2023 11:00;58;48;2;0;82;39.9;0.8;11.5;28.7;40.1;0;22.8;0;36
22/9/2023 12:00;48;21;3.7;0;94;35.1;0.3;3.9;2.9;6.8;0;22;0;37
22/9/2023 13:00;34.1;6;1.8;0;106;36.8;0.2;3.7;1.6;5.2;0;23.2;0;34
22/9/2023 14:00;24.7;3;1.2;0;150;38.7;0.2;1.5;0;1.4;0;24.9;0;28
22/9/2023 15:00;18.2;1;3.4;0;88;32.5;0.3;5.1;4.8;9.9;0;23.4;0;34
22/9/2023 16:00;19.4;5;0.3;0.4;52;27.5;0.5;6.1;14;20;0;21.1;0;45
22/9/2023 17:00;23.7;13;0.7;5.3;265;15.8;0.7;11.5;31.6;43.2;0;14.4;0;77
22/9/2023 18:00;32;30;0.2;6;247;2.8;1.7;36;44.9;81;0;13.5;0;83
22/9/2023 19:00;32.5;27;1.3;0;26;0.4;2.1;43.6;47.6;91.2;0;14.2;0;83
22/9/2023 20:00;31.5;27;1.2;0;18;0.4;2.1;54.3;44.9;99.2;0;14.4;0;82
22/9/2023 21:00;37.6;33;0.9;0;319;0.9;1.5;45.7;37.4;83.1;0;14.4;0;76
22/9/2023 22:00;37.9;31;1.5;0.2;11;7.1;0.8;13.7;25.9;39.6;0;14;0;75
22/9/2023 23:00;38.4;16;1.4;1.8;74;20.1;0.4;0.7;11.3;12;0;12.5;0;79
23/9/2023 00:00;27;5;1.7;2.4;76;27.6;0.2;0.2;4.8;4.9;0;11.9;0;80
23/9/2023 01:00;19.8;6;0.9;0.5;199;7.7;0.6;3.5;24.4;28;0;11.9;0;83
23/9/2023 02:00;16.6;9;0.2;0.1;288;6.7;0.6;3.4;26.8;30.1;0;12;0;84
23/9/2023 03:00;16.2;8;0.7;0;348;3.5;0.6;4.7;28.2;32.8;0;12.1;0;83
23/9/2023 04:00;14.4;11;1.2;0;51;6.2;0.4;2.6;21.3;23.9;0;11.7;0;84
23/9/2023 05:00;11.2;11;2.5;0;34;7.4;0.3;3.5;17.7;21.2;0;11.4;0;83
23/9/2023 06:00;14.7;10;1.2;0;23;2.6;0.7;30.2;26.4;56.7;0;11.4;0;80
23/9/2023 07:00;16.7;11;0.7;0;25;2.3;1.3;52.8;27.1;79.9;0;13.7;0;74
23/9/2023 08:00;22.7;18;1;0;197;7.7;1.3;42.1;33.6;75.7;0;18.5;0;57
23/9/2023 09:00;28.6;26;1.9;0;272;21.8;0.9;22.2;28.2;50.4;0;19.2;0;53
23/9/2023 10:00;24.9;20;1;0;9;32.3;0.8;16;29.8;45.8;0;20.2;0;49
23/9/2023 11:00;27.5;26;2.4;0;63;42.5;0.6;9;19.8;28.9;0;21.9;0;46
23/9/2023 12:00;21.3;15;1.9;0;97;39.8;0.3;3.1;3.9;6.9;0;22.2;0;43
23/9/2023 13:00;16.5;10;4.6;0;94;37.4;0.3;4.3;2.8;7.1;0;22.5;0;41
23/9/2023 14:00;18.2;6;5.1;0;93;36.3;0.3;4.6;2.4;7.1;0;22.7;0;41
23/9/2023 15:00;13.9;4;0.9;0;133;35.9;0.5;5.7;10.4;16.1;0;23.1;0;40
23/9/2023 16:00;14;10;5.2;0.2;265;40.1;0.6;5.4;14;19.4;0;20.7;0;53
23/9/2023 17:00;21.5;18;2.1;5.1;251;21.7;0.7;3.2;20.3;23.6;0;15.3;0;77
23/9/2023 18:00;21.4;21;0.8;0;189;20.7;0.7;0.8;19.1;19.9;0;15.2;0;79
23/9/2023 19:00;23.5;19;0.6;0;231;7.9;1;3;33.4;36.3;0;14.7;0;78
23/9/2023 20:00;28.6;22;1;0.1;76;4.3;1.1;14.5;31.7;46.2;0;15.2;0;70
23/9/2023 21:00;21.3;15;0.6;0;79;3.4;0.9;11.2;26.7;37.9;0;15.3;0;70
23/9/2023 22:00;29.9;11;1.1;0;215;2.3;1;12.4;31.7;44.1;0;15.1;0;71
23/9/2023 23:00;25.6;18;0.4;0;66;6.5;0.7;5.7;25.1;30.8;0;15.4;0;67
24/9/2023 00:00;25.7;13;0.8;0;344;3.1;0.7;6.4;26.6;33;0;15;0;70
24/9/2023 01:00;21.4;15;1.6;0;40;10.7;0.4;1.3;16;17.3;0;14.4;0;73
24/9/2023 02:00;21.2;14;2.1;0;67;18;0.3;1.3;9.5;10.8;0;14.5;0;70
24/9/2023 03:00;15.5;9;1.8;0;121;29.6;0.2;0;0;0;0;14;0;69
24/9/2023 04:00;12.3;5;1.1;0;76;29.5;0.2;0;1.3;1.2;0;13.9;0;68
24/9/2023 05:00;8.9;2;1;0;113;21.4;0.3;0;7.7;7.5;0;14;0;68
24/9/2023 06:00;12.6;2;0.7;0;188;26.1;0.2;0;6.5;6.6;0;13.7;0;66
24/9/2023 07:00;9.8;4;1.5;0;149;29.1;0.3;1.4;5.2;6.6;0;15.3;0;61
24/9/2023 08:00;8.2;2;2.2;0;159;35.8;0.2;1.3;1.4;2.8;0;18.4;0;51
24/9/2023 09:00;6.5;3;1.8;0;131;38;0.2;1.8;1.1;2.9;0;19.2;0;48
24/9/2023 10:00;6.1;5;2.1;0;112;38.9;0.2;0;0;0;0;21.5;0;43
24/9/2023 11:00;4.9;3;2.9;0;143;38.4;0.1;0;0;0;0;22.2;0;40
24/9/2023 12:00;4.7;4;2.7;0;151;38.4;0.2;0;0;0;0;21.6;0;39
24/9/2023 13:00;6;6;1.4;0;204;37.2;0.3;2.1;0.9;3;0;22.5;0;42
24/9/2023 14:00;0;5;3.7;0;273;31.9;0.6;3.9;10.8;14.7;0;19.7;0;54
24/9/2023 15:00;0;11;1.7;0;159;34.4;0.3;2.1;3.2;5.3;0;20.9;0;46
24/9/2023 16:00;10;8;1.2;0;171;33.1;0.2;0.4;0;0.2;0;19.9;0;47
24/9/2023 17:00;10.7;5;1.6;0;5;26.4;0.5;2.1;7.5;9.6;0;17.6;0;57
24/9/2023 18:00;8.6;8;1.8;0;160;28.8;0.3;0.6;4;4.7;0;17.4;0;53
24/9/2023 19:00;7.1;6;1.8;0;152;27.6;0.2;0.1;3.9;4;0;16.5;0;55
24/9/2023 20:00;6.2;3;1.7;0;110;24;0.3;1.5;6.3;7.7;0;15.7;0;58
24/9/2023 21:00;5.4;2;2;0;116;25.9;0.3;0.9;3.7;4.6;0;15.5;0;61
24/9/2023 22:00;8.7;2;1.5;0;118;27.1;0.3;0.3;2.4;2.6;0;15.3;0;61
24/9/2023 23:00;6.4;3;1.9;0;165;25.9;0.2;0;3.3;3;0;15.1;0;59
25/9/2023 00:00;5.8;4;1.1;0;180;24.4;0.2;0.1;4.3;4.3;0;14.8;0;60
25/9/2023 01:00;5.9;3;2.2;0;148;32.8;0.1;0;0;0;0;15;0;60
25/9/2023 02:00;5;3;1.5;0;151;31.5;0.1;0;0;0;0;14.8;0;60
25/9/2023 03:00;7.7;2;2;0;80;30.7;0.1;0;0;0;0;14.6;0;61
25/9/2023 04:00;6.8;3;3.3;0;84;29.7;0.1;0;0;0;0;14.2;0;64
25/9/2023 05:00;6.4;4;2.5;0;38;20.6;0.2;10.4;10;20;0;13.4;0;69
25/9/2023 06:00;6.1;5;2;0;50;8.3;0.5;22.5;19.9;42.5;0;13;0;70
25/9/2023 07:00;8;8;3.4;0;86;10.4;0.8;24;20.2;44.3;0;13.8;0;66
25/9/2023 08:00;0;12;3.6;0;93;21.7;0.6;8.8;8.1;16.8;0;15.4;0;60
25/9/2023 09:00;7.6;7;2.6;0;106;24.4;0.4;6.9;5.6;12.5;0;18.3;0;52
25/9/2023 10:00;9.6;5;1.7;0;163;25.9;0.4;5.2;5.4;10.6;0;19.1;0;49
25/9/2023 11:00;8.4;6;2.2;0;151;29.2;0.3;3.8;2.9;6.7;0;20.5;0;45
25/9/2023 12:00;9.4;3;2.9;0;122;30;0.2;3;0;3;0;20.9;0;44
25/9/2023 13:00;13.8;3;2.7;0;122;26.7;0.3;3.5;2.2;5.7;0;20.6;0;48
25/9/2023 14:00;11;3;3.2;0;112;27.2;0.3;4.1;1.1;5.1;0;20.2;0;49
25/9/2023 15:00;8.5;3;3.1;0;127;28.6;0.2;0;0;0;0;21;0;46
25/9/2023 16:00;6.6;2;4.5;0;95;23.7;0.4;10.1;5.4;15.6;0;20.2;0;48
25/9/2023 17:00;5.2;0;4.6;0;92;21.4;0.4;9.6;4.9;14.6;0;19.4;0;50
25/9/2023 18:00;8.8;4;2.8;0;98;17.6;0.6;10.1;10.2;20.2;0;17.4;0;56
25/9/2023 19:00;6.3;3;3.6;0;88;16.2;0.6;11.7;11.3;22.9;0;16.5;0;60
25/9/2023 20:00;7.3;4;3.4;0;82;13.6;0.6;9.2;11.8;21;0;15.7;0;63
25/9/2023 21:00;12.8;6;1.5;0;92;8.5;0.6;6.2;14.3;20.5;0;14.5;0;67
25/9/2023 22:00;10.3;8;0.6;0;37;3.8;0.7;7.8;18.8;26.5;0;13.8;0;69
25/9/2023 23:00;11;11;1.6;0;23;0.6;0.9;23;23.9;46.8;0;13.4;0;70
26/9/2023 00:00;12;12;0.8;0;27;0.3;0.8;29.8;22;51.7;0;12.1;0;74
26/9/2023 01:00;17.6;8;0.2;0;335;0.5;0.7;26.8;22;48.8;0;11.8;0;74
26/9/2023 02:00;19.9;8;0.8;0;311;0.2;0.6;23;21.2;44.1;0;11.7;0;75
26/9/2023 03:00;22.1;15;1.1;0;7;0.5;0.4;15.5;18.9;34.4;0;12.2;0;74
26/9/2023 04:00;22.3;12;1.2;0;37;1.6;0.3;8.7;16.3;25;0;12.2;0;73
26/9/2023 05:00;23;8;0.8;0;357;0.4;0.4;21.2;17.2;38.5;0;11.5;0;75
26/9/2023 06:00;18.2;14;1.3;0;48;0.2;0.7;55.1;20;74.9;0;10.9;0;77
26/9/2023 07:00;20.6;16;1.5;0;43;1.5;1.3;78.7;25.1;103.8;0;13.9;0;67
26/9/2023 08:00;34.6;27;1.4;0;26;4.9;1.5;60.9;27.1;88;0;17.3;0;57
26/9/2023 09:00;47.6;24;1.6;0;38;1.3;0;22;22.7;44.6;0;19.5;0;50
26/9/2023 10:00;39.9;14;1.7;0;296;0;0;7.3;8;15.3;0;21.6;0;43
26/9/2023 11:00;35.4;10;0.4;0;61;0;0;7.1;10.8;17.9;0;22.2;0;41
26/9/2023 12:00;26.1;0;1.8;0;74;31.7;0.4;6.8;12.5;19.3;0;22.6;0;39
26/9/2023 13:00;31.6;0;2.4;0;282;40.1;0.5;0;0;0;0;22.9;0;39
26/9/2023 14:00;27.9;0;3.3;0;267;37;0.5;0;0;0;0;22.5;0;44
26/9/2023 15:00;28.2;18;2;0;312;32.4;0.6;6.2;16.6;22.8;0;21.9;0;48
26/9/2023 16:00;38.8;17;2.6;0;308;21.5;0.7;9.2;25.1;34.2;0;19.5;0;57
26/9/2023 17:00;46.4;21;2.8;0;292;20.9;0.7;9.6;21.4;31;0;18.5;0;61
26/9/2023 18:00;42;16;1.4;0;323;9;1.2;15.2;35.6;50.8;0;17.5;0;64
26/9/2023 19:00;42.8;21;1.1;0;331;1.5;1.5;24;40.7;64.7;0;16.1;0;72
26/9/2023 20:00;46.1;26;1.2;0;308;0.4;1.5;32;40.3;72.3;0;15.2;0;76
26/9/2023 21:00;48.8;30;1.1;0;356;0.2;1.6;40.7;38.2;78.8;0;14.5;0;79
26/9/2023 22:00;49;35;1.1;0;14;0.3;1.4;31.1;36.2;67.3;0;14.4;0;79
26/9/2023 23:00;52.8;24;1.2;0;18;0.2;1.9;66.3;33.8;100.1;0;13.5;0;80
27/9/2023 00:00;54.6;33;1.2;0;34;0.1;1.1;45.4;26.6;72.1;0;13.1;0;74
27/9/2023 01:00;53.2;22;1.2;0;38;0.1;0.7;35.9;25.1;61;0;12.5;0;76
27/9/2023 02:00;43.7;14;1;0;12;0.1;0.5;22.8;21.6;44.4;0;11.4;0;77
27/9/2023 03:00;41;21;0.7;0;343;0.1;0.5;29.8;20;49.7;0;10.9;0;79
27/9/2023 04:00;35.6;11;0.8;0;275;0.1;0.5;31.1;18.2;49.3;0;10.4;0;80
